0,0.85308
0.968,0.84425
1.937,0.85023
2.921,0.82812
3.89,0.80407
4.859,0.7755
5.828,0.70977
6.812,0.69302
7.781,0.66261
8.75,0.6275
9.718,0.66138
10.703,0.66807
11.671,0.72692
12.64,0.61833
13.625,0.64772
14.593,0.62855
15.562,0.70994
16.531,0.55411
17.515,0.60543
18.484,0.56264
19.453,0.88648
20.421,0.90382
21.406,0.98542
22.375,0.88066
23.343,0.75184
24.312,0.69636
25.296,0.67878
26.265,0.66896
27.234,0.65636
28.203,0.65445
29.187,0.64945
30.156,0.64783
31.125,0.64073
32.093,0.63837
33.078,0.63755
34.046,0.63419
35.015,0.63422
35.984,0.64782
36.968,0.66135
37.937,0.6742
38.906,0.69273
39.89,0.70993
40.859,0.73086
41.828,0.74908
42.796,0.76477
43.781,0.79339
44.75,0.81435
45.718,0.82066
46.687,0.83743
47.671,0.85555
48.64,0.8705
49.609,0.8818
50.578,0.89478
51.562,0.90178
52.531,0.90893
53.5,0.91608
54.468,0.93249
55.453,0.93813
56.421,0.94129
57.39,0.93894
58.359,0.94514
59.343,0.9457
60.312,0.94862
61.281,0.95172
62.25,0.95533
63.234,0.95697
64.203,0.95973
65.171,0.96688
66.156,0.967
67.125,0.96644
68.093,0.96791
69.062,0.96871
70.046,0.97343
71.015,0.97441
71.984,0.97936
72.953,0.98026
73.937,0.98229
74.906,0.98475
75.875,0.97844
76.843,0.96009
77.828,0.97345
78.796,0.93798
79.765,0.97255
80.734,0.98853
81.718,0.98949
82.687,0.99544
83.656,1
84.625,0.99294
85.609,0.9951
86.578,0.99468
87.546,0.99165
88.515,0.99153
89.5,0.989
90.468,0.99361
91.437,0.99181
92.421,0.99388
93.39,0.98139
94.359,0.96259
95.328,0.95472
