443.59,0.00051571,0.00063253,0.00039888
443.82,0.00052269,0.00063951,0.00040586
444.04,0.00052509,0.00064192,0.00040827
444.27,0.00052396,0.00064078,0.00040713
444.5,0.0005202,0.00063703,0.00040338
444.72,0.00051464,0.00063147,0.00039782
444.95,0.00050799,0.00062481,0.00039117
445.18,0.00050084,0.00061766,0.00038402
445.4,0.00049368,0.00061051,0.00037686
445.63,0.00048691,0.00060373,0.00037009
445.86,0.00048387,0.00059782,0.00036992
446.09,0.00047703,0.00058558,0.00036848
446.31,0.00047149,0.00057709,0.00036588
446.54,0.00046776,0.00057165,0.00036387
446.77,0.00046432,0.00056512,0.00036351
446.99,0.00046134,0.00055996,0.00036272
447.22,0.0004567,0.00055247,0.00036094
447.45,0.00045239,0.00054637,0.0003584
447.67,0.00044887,0.00054242,0.00035532
447.9,0.00044281,0.00053353,0.00035209
448.13,0.00043637,0.00052591,0.00034683
448.35,0.0004283,0.00051735,0.00033925
448.58,0.00042148,0.00050852,0.00033444
448.81,0.00041802,0.00050325,0.00033279
449.04,0.00041716,0.0005012,0.00033311
449.26,0.00041504,0.00049823,0.00033185
449.49,0.0004116,0.00049399,0.00032921
449.72,0.00041099,0.00049248,0.0003295
449.94,0.00040779,0.00048765,0.00032793
450.17,0.00040352,0.00048208,0.00032496
450.4,0.00040227,0.00048019,0.00032435
450.62,0.00040242,0.00047901,0.00032583
450.85,0.00040263,0.00047845,0.00032681
451.08,0.00040072,0.00047568,0.00032577
451.3,0.00039723,0.00047152,0.00032295
451.53,0.00039331,0.00046758,0.00031905
451.76,0.0003939,0.00046725,0.00032055
451.99,0.0003946,0.00046599,0.0003232
452.21,0.00039463,0.00046547,0.00032378
452.44,0.00039573,0.00046555,0.00032591
452.67,0.00039816,0.00046704,0.00032927
452.89,0.00040162,0.00047038,0.00033285
453.12,0.00040797,0.00047685,0.00033909
453.35,0.00041393,0.00048202,0.00034585
453.57,0.00041944,0.00048641,0.00035247
453.8,0.00042732,0.00049379,0.00036086
454.03,0.00043285,0.00049848,0.00036722
454.25,0.00043753,0.00050289,0.00037217
454.48,0.00044373,0.00050821,0.00037924
454.71,0.00045186,0.00051646,0.00038727
454.94,0.00046048,0.00052541,0.00039556
455.16,0.00046848,0.00053287,0.00040409
455.39,0.00047342,0.00053785,0.00040899
455.62,0.00047895,0.00054256,0.00041534
455.84,0.00048535,0.00054883,0.00042188
456.07,0.00049105,0.00055442,0.00042768
456.3,0.00049755,0.00056084,0.00043427
456.52,0.00050637,0.0005694,0.00044335
456.75,0.00051505,0.00057779,0.00045231
456.98,0.00052509,0.00058731,0.00046286
457.2,0.0005362,0.00059825,0.00047415
457.43,0.00054675,0.00060845,0.00048504
457.66,0.00055822,0.00061974,0.0004967
457.88,0.00057043,0.00063159,0.00050927
458.11,0.00058136,0.00064228,0.00052045
458.34,0.00058982,0.0006507,0.00052895
458.57,0.00059581,0.00065671,0.00053491
458.79,0.00060005,0.00066178,0.00053832
459.02,0.00060385,0.00066512,0.00054257
459.25,0.00060873,0.00066961,0.00054785
459.47,0.00061263,0.00067389,0.00055138
459.7,0.00061879,0.00068039,0.00055719
459.93,0.00062492,0.00068687,0.00056296
460.15,0.00063221,0.00069385,0.00057058
460.38,0.00064238,0.00070439,0.00058036
460.61,0.00065635,0.0007193,0.0005934
460.83,0.00067125,0.00073474,0.00060775
461.06,0.00068817,0.00075228,0.00062405
461.29,0.00070498,0.00076969,0.00064028
461.52,0.00071969,0.00078476,0.00065461
461.74,0.00073463,0.00080047,0.00066879
461.97,0.00075007,0.00081606,0.00068408
462.2,0.00076401,0.00083031,0.00069771
462.42,0.00077924,0.00084581,0.00071267
462.65,0.00079321,0.00086048,0.00072594
462.88,0.00080569,0.00087381,0.00073757
463.1,0.00081836,0.00088653,0.00075019
463.33,0.00082972,0.00089908,0.00076036
463.56,0.00084164,0.00091128,0.000772
463.78,0.00085287,0.00092232,0.00078343
464.01,0.00086301,0.00093214,0.00079387
464.24,0.00087159,0.0009411,0.00080208
464.47,0.00087642,0.00094686,0.00080598
464.69,0.00088014,0.00094962,0.00081067
464.92,0.00088256,0.00095206,0.00081306
465.15,0.00088296,0.0009525,0.00081342
465.37,0.000883,0.0009521,0.00081391
465.6,0.00088003,0.00094928,0.00081079
465.83,0.00087917,0.00094811,0.00081023
466.05,0.00087494,0.00094313,0.00080675
466.28,0.00087005,0.00093767,0.00080243
466.51,0.00086496,0.00093165,0.00079826
466.73,0.00085907,0.0009257,0.00079244
466.96,0.00085068,0.00091583,0.00078553
467.19,0.00084232,0.0009064,0.00077823
467.42,0.00083092,0.00089411,0.00076773
467.64,0.00081919,0.00088135,0.00075703
467.87,0.00080615,0.00086803,0.00074428
468.1,0.00079277,0.00085396,0.00073157
468.32,0.00078025,0.00084148,0.00071902
468.55,0.00076575,0.00082605,0.00070544
468.78,0.0007521,0.00081155,0.00069264
469,0.00073791,0.00079769,0.00067813
469.23,0.0007245,0.00078376,0.00066523
469.46,0.00071264,0.0007711,0.00065418
469.68,0.00070033,0.00075864,0.00064202
469.91,0.00069049,0.0007483,0.00063268
470.14,0.00067737,0.00073482,0.00061992
470.36,0.00066547,0.00072272,0.00060822
470.59,0.00065287,0.00071018,0.00059556
470.82,0.0006415,0.00069918,0.00058383
471.05,0.00062766,0.00068495,0.00057037
471.27,0.00061474,0.00067232,0.00055716
471.5,0.00060161,0.00065881,0.00054441
