401.67,0.14063
401.92,0.13614
402.17,0.129
402.42,0.11551
402.66,0.10625
402.91,0.10546
403.16,0.098051
403.41,0.09329
403.66,0.087471
403.91,0.081123
404.16,0.074776
404.41,0.070808
404.66,0.064725
404.91,0.059171
405.16,0.052294
405.41,0.048062
405.66,0.043037
405.91,0.038012
406.16,0.032457
406.41,0.028754
406.65,0.026109
406.9,0.022407
407.15,0.019762
407.4,0.018175
407.65,0.016588
407.9,0.015265
408.15,0.013414
408.4,0.012356
408.65,0.011034
408.9,0.0099756
409.15,0.0091821
409.4,0.0081242
409.65,0.0075952
409.9,0.0073307
410.15,0.0068017
410.4,0.0068017
410.64,0.0065372
410.89,0.0068017
411.14,0.0068017
411.39,0.0068017
411.64,0.0068017
411.89,0.0073307
412.14,0.0073307
412.39,0.0073307
412.64,0.0081242
412.89,0.0089176
413.14,0.0099756
413.39,0.011298
413.64,0.012885
413.89,0.015001
414.14,0.019233
414.39,0.0232
414.63,0.027696
414.88,0.035367
415.13,0.038541
415.38,0.044624
415.63,0.048591
415.88,0.051765
416.13,0.053616
416.38,0.054145
416.63,0.054145
416.88,0.054145
417.13,0.053616
417.38,0.051236
417.63,0.048856
417.88,0.045153
418.13,0.03616
418.38,0.026903
418.63,0.022407
418.87,0.018968
419.12,0.014736
419.37,0.012885
419.62,0.011298
419.87,0.0094466
420.12,0.0086532
420.37,0.0078597
420.62,0.0065372
420.87,0.0060083
421.12,0.0052148
421.37,0.0038923
421.62,0.0036278
421.87,0.0028344
422.12,0.0020409
422.37,0.0017764
422.62,0.0015119
422.86,0.0015119
423.11,0.0012474
423.36,0.0012474
423.61,0.0012474
423.86,0.00098294
424.11,0.00098294
424.36,0.00098294
424.61,0.00098294
424.86,0.00098294
425.11,0.00098294
425.36,0.00098294
425.61,0
425.86,0.00098294
426.11,0.00098294
426.36,0.00098294
426.61,0.00098294
426.85,0.00098294
427.1,0.00098294
427.35,0.0012474
427.6,0.0012474
427.85,0.0012474
428.1,0.0015119
428.35,0.0015119
428.6,0.0015119
428.85,0.0015119
429.1,0.0017764
429.35,0.0017764
429.6,0.0017764
429.85,0.0017764
430.1,0.0015119
430.35,0.0015119
430.6,0.0015119
430.84,0.0012474
431.09,0.0012474
431.34,0.00098294
431.59,0.00098294
431.84,0
432.09,0
432.34,0
432.59,0
432.84,0
433.09,0
433.34,0
433.59,0
433.84,0
434.09,0
434.34,0
434.59,0
434.83,0
435.08,0
435.33,0
435.58,0
435.83,0.00098294
436.08,0.00098294
436.33,0.00098294
436.58,0
436.83,0
437.08,0.00098294
437.33,0.00098294
437.58,0.00098294
437.83,0.00098294
438.08,0.00098294
438.33,0.00098294
438.58,0.0012474
438.82,0.0012474
439.07,0.0012474
439.32,0.0012474
439.57,0.0012474
439.82,0.0012474
440.07,0.0012474
440.32,0.0012474
440.57,0.00098294
440.82,0.00098294
441.07,0.00098294
441.32,0.00098294
441.57,0
441.82,0.00098294
442.07,0.00098294
442.32,0.00098294
442.57,0
442.81,0
443.06,0
443.31,0
443.56,0
443.81,0
444.06,0
444.31,0
444.56,0
444.81,0
445.06,0
445.31,0
445.56,0
445.81,0
446.06,0
446.31,0
446.56,0
446.8,0
447.05,0
447.3,0
447.55,0
447.8,0
448.05,0.00098294
448.3,0.00098294
448.55,0.00098294
448.8,0.00098294
449.05,0.00098294
449.3,0.00098294
449.55,0.00098294
449.8,0.0012474
450.05,0.0012474
450.3,0.0012474
450.55,0.0012474
450.8,0.0015119
451.04,0.0015119
451.29,0.0015119
451.54,0.0015119
451.79,0.0015119
452.04,0.0015119
452.29,0.0015119
452.54,0.0015119
452.79,0.0015119
453.04,0.0015119
453.29,0.0015119
453.54,0.0015119
453.79,0.0015119
454.04,0.0015119
454.29,0.0015119
454.54,0.0017764
454.79,0.0017764
455.03,0.0017764
455.28,0.0017764
455.53,0.0017764
455.78,0.0020409
456.03,0.0020409
456.28,0.0025699
456.53,0.0025699
456.78,0.0028344
457.03,0.0030989
457.28,0.0036278
457.53,0.0036278
457.78,0.0041568
458.03,0.0044213
458.28,0.0049503
458.53,0.0052148
458.78,0.0057438
459.02,0.0060083
459.27,0.0065372
459.52,0.0070662
459.77,0.0075952
460.02,0.0081242
460.27,0.0089176
460.52,0.0094466
460.77,0.01024
461.02,0.011034
461.27,0.011563
461.52,0.012356
461.77,0.013414
462.02,0.014472
462.27,0.016059
462.52,0.017381
462.77,0.019233
463.01,0.022142
463.26,0.024787
463.51,0.03616
463.76,0.051236
464.01,0.066576
464.26,0.086678
464.51,0.10175
464.76,0.12397
465.01,0.13243
465.26,0.13429
465.51,0.1327
465.76,0.12714
466.01,0.12397
466.26,0.11022
466.51,0.092761
466.76,0.077421
467,0.066312
467.25,0.059171
467.5,0.045153
467.75,0.035631
468,0.026109
468.25,0.021349
468.5,0.018968
468.75,0.015265
469,0.013678
469.25,0.012621
469.5,0.011298
469.75,0.01024
470,0.0097111
470.25,0.0091821
470.5,0.0083887
470.75,0.0075952
470.99,0.0070662
471.24,0.0068017
471.49,0.0062727
471.74,0.0062727
471.99,0.0065372
472.24,0.0068017
472.49,0.0068017
472.74,0.0070662
472.99,0.0073307
473.24,0.0073307
473.49,0.0073307
473.74,0.0073307
473.99,0.0073307
474.24,0.0068017
474.49,0.0060083
474.74,0.0060083
474.98,0.0054793
475.23,0.0044213
475.48,0.0041568
475.73,0.0033634
475.98,0.0030989
476.23,0.0025699
476.48,0.0020409
476.73,0.0017764
476.98,0.0017764
477.23,0.0015119
477.48,0.0015119
477.73,0.0015119
477.98,0.0015119
478.23,0.0012474
478.48,0.0012474
478.73,0.0012474
478.98,0.0012474
479.22,0.0012474
479.47,0.0012474
479.72,0.0012474
479.97,0.0012474
480.22,0.0012474
480.47,0.00098294
480.72,0.00098294
480.97,0.00098294
481.22,0.00098294
481.47,0.00098294
481.72,0.00098294
481.97,0.00098294
482.22,0.00098294
482.47,0.00098294
482.72,0.00098294
482.97,0.00098294
483.21,0.0012474
483.46,0.0012474
483.71,0.0012474
483.96,0.0012474
484.21,0.0012474
484.46,0.0012474
484.71,0.0012474
484.96,0.0012474
485.21,0.0012474
485.46,0.0012474
485.71,0.0015119
485.96,0.0015119
486.21,0.0015119
486.46,0.0015119
486.71,0.0015119
486.96,0.0017764
487.2,0.0017764
487.45,0.0025699
487.7,0.0025699
487.95,0.0025699
488.2,0.0025699
488.45,0.0030989
488.7,0.0030989
488.95,0.0030989
489.2,0.0033634
489.45,0.0033634
489.7,0.0033634
489.95,0.0033634
490.2,0.0030989
490.45,0.0030989
490.7,0.0030989
490.95,0.0025699
491.19,0.0023054
491.44,0.0017764
491.69,0.0015119
491.94,0.0012474
492.19,0.0012474
492.44,0.0012474
492.69,0.00098294
492.94,0
493.19,0
493.44,0
493.69,0
493.94,0
494.19,0
494.44,0
494.69,0
494.94,0
495.18,0
495.43,0
495.68,0
495.93,0
496.18,0
496.43,0
496.68,0
496.93,0
497.18,0
497.43,0
497.68,0
497.93,0
498.18,0
498.43,0
498.68,0
498.93,0
499.17,0
499.42,0
499.67,0
499.92,0
500.17,0
500.42,0
500.67,0
500.92,0
501.17,0
501.42,0
501.67,0
501.92,0
502.17,0
502.42,0
502.67,0
502.92,0
503.16,0
503.41,0
503.66,0
503.91,0
504.16,0
504.41,0
504.66,0
504.91,0
505.16,0
505.41,0
505.66,0
505.91,0
506.16,0
506.41,0
506.66,0.00098294
506.91,0.00098294
507.15,0.00098294
507.4,0.00098294
507.65,0.00098294
507.9,0.0012474
508.15,0.00098294
508.4,0.00098294
508.65,0.0012474
508.9,0.0012474
509.15,0.0012474
509.4,0.0012474
509.65,0.0012474
509.9,0.0012474
510.15,0.0012474
510.4,0.0012474
510.65,0.0012474
510.9,0.0012474
511.15,0.0015119
511.39,0.0015119
511.64,0.0015119
511.89,0.0015119
512.14,0.0015119
512.39,0.0012474
512.64,0.0012474
512.89,0.0012474
513.14,0.0012474
513.39,0.0012474
513.64,0.0012474
513.89,0.0012474
514.14,0.0012474
514.39,0.0015119
514.64,0.0015119
514.89,0.0015119
515.14,0.0015119
515.38,0.0015119
515.63,0.0015119
515.88,0.0015119
516.13,0.0015119
516.38,0.0015119
516.63,0.0015119
516.88,0.0015119
517.13,0.0017764
517.38,0.0017764
517.63,0.0017764
517.88,0.0017764
518.13,0.0020409
518.38,0.0020409
518.63,0.0020409
518.88,0.0020409
519.13,0.0020409
519.37,0.0023054
519.62,0.0023054
519.87,0.0025699
520.12,0.0025699
520.37,0.0025699
520.62,0.0025699
520.87,0.0030989
521.12,0.0030989
521.37,0.0030989
521.62,0.0030989
521.87,0.0036278
522.12,0.0036278
522.37,0.0041568
522.62,0.0044213
522.87,0.0052148
523.12,0.0057438
523.36,0.0068017
523.61,0.0078597
523.86,0.0094466
524.11,0.011034
524.36,0.016059
524.61,0.024258
524.86,0.033251
525.11,0.047269
525.36,0.062874
525.61,0.067634
525.86,0.068163
526.11,0.067105
526.36,0.059171
526.61,0.045417
526.86,0.03616
527.11,0.027696
527.35,0.022407
527.6,0.016852
527.85,0.013943
528.1,0.012621
528.35,0.010769
528.6,0.01024
528.85,0.0091821
529.1,0.0089176
529.35,0.0083887
529.6,0.0078597
529.85,0.0078597
530.1,0.0078597
530.35,0.0078597
530.6,0.0083887
530.85,0.0083887
531.1,0.0091821
531.34,0.0094466
531.59,0.01024
531.84,0.011298
532.09,0.012621
532.34,0.013943
532.59,0.016059
532.84,0.016852
533.09,0.018968
533.34,0.021084
533.59,0.0232
533.84,0.025845
534.09,0.028225
534.34,0.029548
534.59,0.031399
534.84,0.032457
535.09,0.032986
535.33,0.03378
535.58,0.03378
535.83,0.03378
536.08,0.033251
536.33,0.031928
536.58,0.030606
536.83,0.027696
537.08,0.026109
537.33,0.024523
537.58,0.022671
537.83,0.02082
538.08,0.017646
538.33,0.015794
538.58,0.014207
538.83,0.012356
539.08,0.011298
539.32,0.010505
539.57,0.0094466
539.82,0.0086532
540.07,0.0075952
540.32,0.0070662
540.57,0.0065372
540.82,0.0060083
541.07,0.0054793
541.32,0.0049503
541.57,0.0046858
541.82,0.0044213
542.07,0.0041568
542.32,0.0041568
542.57,0.0036278
542.82,0.0036278
