305.77 92.985
305.95 94.52
306.12 95.722
306.3 96.647
306.48 97.343
306.65 97.857
306.83 98.228
307.01 98.49
307.18 98.676
307.36 98.808
307.54 98.995
307.71 99.033
307.89 99.076
308.07 99.143
308.25 99.2
308.42 99.244
308.6 99.29
308.78 99.325
308.95 99.354
309.13 99.378
309.31 99.394
309.48 99.403
309.66 99.408
309.84 99.407
310.01 99.402
310.19 99.393
310.37 99.38
310.54 99.361
310.72 99.338
310.9 99.308
311.07 99.272
311.25 99.232
311.43 99.185
311.6 99.128
311.78 99.066
311.96 98.995
312.14 98.918
312.31 98.836
312.49 98.754
312.67 98.675
312.84 98.604
313.02 98.542
313.2 98.488
313.37 98.448
313.55 98.422
313.73 98.409
313.9 98.411
314.08 98.423
314.26 98.446
314.43 98.483
314.61 98.529
314.79 98.58
314.96 98.636
315.14 98.693
315.32 98.748
315.5 98.797
315.67 98.84
315.85 98.875
316.03 98.903
316.2 98.924
316.38 98.937
316.56 98.943
316.73 98.942
316.91 98.932
317.09 98.915
317.26 98.891
317.44 98.86
317.62 98.823
317.79 98.781
317.97 98.734
318.15 98.682
318.32 98.626
318.5 98.572
318.68 98.521
318.85 98.474
319.03 98.433
319.21 98.399
319.39 98.373
319.56 98.357
319.74 98.353
319.92 98.359
320.09 98.374
320.27 98.397
320.45 98.429
320.62 98.468
320.8 98.514
320.98 98.564
321.15 98.617
321.33 98.67
321.51 98.719
321.68 98.765
321.86 98.805
322.04 98.841
322.21 98.871
322.39 98.895
322.57 98.913
322.74 98.926
322.92 98.935
323.1 98.938
323.28 98.936
323.45 98.93
323.63 98.919
323.81 98.904
323.98 98.884
324.16 98.859
324.34 98.829
324.51 98.796
324.69 98.759
324.87 98.72
325.04 98.68
325.22 98.64
325.4 98.603
325.57 98.569
325.75 98.542
325.93 98.52
326.1 98.505
326.28 98.497
326.46 98.494
326.63 98.497
326.81 98.506
326.99 98.522
327.17 98.542
327.34 98.567
327.52 98.597
327.7 98.629
327.87 98.662
328.05 98.696
328.23 98.729
328.4 98.76
328.58 98.787
328.76 98.812
328.93 98.835
329.11 98.853
329.29 98.868
329.46 98.881
329.64 98.889
329.82 98.893
329.99 98.893
330.17 98.888
330.35 98.877
330.52 98.863
330.7 98.845
330.88 98.825
331.06 98.802
331.23 98.777
331.41 98.749
331.59 98.72
331.76 98.687
331.94 98.653
332.12 98.618
332.29 98.582
332.47 98.548
332.65 98.517
332.82 98.49
333 98.468
333.18 98.451
333.35 98.439
333.53 98.432
333.71 98.428
333.88 98.429
334.06 98.435
334.24 98.447
334.41 98.463
334.59 98.483
334.77 98.507
334.95 98.532
335.12 98.558
335.3 98.582
335.48 98.606
335.65 98.627
335.83 98.646
336.01 98.663
336.18 98.678
336.36 98.689
336.54 98.7
336.71 98.708
336.89 98.715
337.07 98.719
337.24 98.719
337.42 98.717
337.6 98.712
337.77 98.703
337.95 98.692
338.13 98.677
338.3 98.659
338.48 98.638
338.66 98.617
338.84 98.595
339.01 98.574
339.19 98.553
339.37 98.535
339.54 98.518
339.72 98.505
339.9 98.495
340.07 98.489
340.25 98.487
340.43 98.489
340.6 98.496
340.78 98.507
340.96 98.521
341.13 98.539
341.31 98.559
341.49 98.582
341.66 98.604
341.84 98.628
342.02 98.653
342.19 98.677
342.37 98.702
342.55 98.728
342.73 98.752
342.9 98.777
343.08 98.8
343.26 98.82
343.43 98.836
343.61 98.849
343.79 98.858
343.96 98.864
344.14 98.867
344.32 98.866
344.49 98.862
344.67 98.853
344.85 98.841
345.02 98.827
345.2 98.81
345.38 98.791
345.55 98.767
345.73 98.741
345.91 98.711
346.08 98.679
346.26 98.646
346.44 98.612
346.62 98.576
346.79 98.537
346.97 98.499
347.15 98.461
347.32 98.425
347.5 98.392
347.68 98.364
347.85 98.338
348.03 98.317
348.21 98.301
348.38 98.29
348.56 98.288
348.74 98.292
348.91 98.301
349.09 98.314
349.27 98.332
349.44 98.357
349.62 98.387
349.8 98.42
349.97 98.456
350.15 98.492
350.33 98.527
350.51 98.561
350.68 98.592
350.86 98.621
351.04 98.647
351.21 98.669
351.39 98.688
351.57 98.704
351.74 98.717
351.92 98.728
352.1 98.735
352.27 98.738
352.45 98.737
352.63 98.734
352.8 98.728
352.98 98.719
353.16 98.705
353.33 98.687
353.51 98.665
353.69 98.641
353.86 98.613
354.04 98.583
354.22 98.552
354.4 98.519
354.57 98.486
354.75 98.451
354.93 98.416
355.1 98.382
355.28 98.35
355.46 98.319
355.63 98.292
355.81 98.269
355.99 98.252
356.16 98.24
356.34 98.231
356.52 98.227
356.69 98.229
356.87 98.236
357.05 98.25
357.22 98.274
357.4 98.305
357.58 98.343
357.75 98.388
357.93 98.436
358.11 98.486
358.29 98.536
358.46 98.585
358.64 98.631
358.82 98.674
358.99 98.714
359.17 98.753
359.35 98.789
359.52 98.824
359.7 98.856
359.88 98.884
360.05 98.906
360.23 98.925
360.41 98.94
360.58 98.952
360.76 98.963
360.94 98.971
361.11 98.976
361.29 98.979
361.47 98.98
361.65 98.978
361.82 98.971
362 98.96
362.18 98.946
362.35 98.929
362.53 98.91
362.71 98.889
362.88 98.866
363.06 98.843
363.24 98.818
363.41 98.791
363.59 98.761
363.77 98.729
363.94 98.697
364.12 98.663
364.3 98.629
364.47 98.595
364.65 98.563
364.83 98.533
365 98.506
365.18 98.482
365.36 98.461
365.54 98.445
365.71 98.434
365.89 98.427
366.07 98.425
366.24 98.427
366.42 98.433
366.6 98.444
366.77 98.458
366.95 98.477
367.13 98.5
367.3 98.526
367.48 98.555
367.66 98.586
367.83 98.619
368.01 98.653
368.19 98.685
368.36 98.716
368.54 98.746
368.72 98.773
368.89 98.799
369.07 98.824
369.25 98.847
369.43 98.868
369.6 98.886
369.78 98.902
369.96 98.917
370.13 98.928
370.31 98.937
370.49 98.943
370.66 98.948
370.84 98.952
371.02 98.953
371.19 98.953
371.37 98.949
371.55 98.942
371.72 98.933
371.9 98.92
372.08 98.904
372.25 98.887
372.43 98.868
372.61 98.846
372.78 98.822
372.96 98.797
373.14 98.77
373.32 98.741
373.49 98.711
373.67 98.678
373.85 98.642
374.02 98.604
374.2 98.563
374.38 98.519
374.55 98.475
374.73 98.431
374.91 98.387
375.08 98.345
375.26 98.305
375.44 98.271
375.61 98.241
375.79 98.217
375.97 98.197
376.14 98.18
376.32 98.168
376.5 98.161
376.67 98.159
376.85 98.163
377.03 98.171
377.21 98.184
377.38 98.201
377.56 98.221
377.74 98.246
377.91 98.273
378.09 98.303
378.27 98.336
378.44 98.369
378.62 98.402
378.8 98.435
378.97 98.468
379.15 98.499
379.33 98.528
379.5 98.556
379.68 98.582
379.86 98.606
380.03 98.628
380.21 98.647
380.39 98.664
380.56 98.68
380.74 98.693
380.92 98.704
381.1 98.712
381.27 98.718
381.45 98.723
381.63 98.727
381.8 98.729
381.98 98.728
382.16 98.724
382.33 98.715
382.51 98.703
382.69 98.689
382.86 98.673
383.04 98.655
383.22 98.634
383.39 98.611
383.57 98.587
383.75 98.561
383.92 98.535
384.1 98.507
384.28 98.477
384.45 98.445
384.63 98.412
384.81 98.376
384.99 98.338
385.16 98.3
385.34 98.261
385.52 98.223
385.69 98.185
385.87 98.15
386.05 98.117
386.22 98.088
386.4 98.063
386.58 98.041
386.75 98.022
386.93 98.006
387.11 97.994
387.28 97.986
387.46 97.984
387.64 97.987
387.81 97.994
387.99 98.004
388.17 98.019
388.34 98.036
388.52 98.057
388.7 98.08
388.88 98.105
389.05 98.132
389.23 98.161
389.41 98.19
389.58 98.22
389.76 98.25
389.94 98.28
390.11 98.309
390.29 98.339
390.47 98.369
390.64 98.399
390.82 98.428
391 98.455
391.17 98.479
391.35 98.5
391.53 98.518
391.7 98.533
391.88 98.543
392.06 98.553
392.23 98.561
392.41 98.568
392.59 98.575
392.77 98.58
392.94 98.583
393.12 98.584
393.3 98.584
393.47 98.581
393.65 98.576
393.83 98.569
394 98.561
394.18 98.55
394.36 98.537
394.53 98.522
394.71 98.504
394.89 98.484
395.06 98.461
395.24 98.438
395.42 98.413
395.59 98.386
395.77 98.36
395.95 98.332
396.12 98.305
396.3 98.277
396.48 98.248
396.66 98.217
396.83 98.186
397.01 98.154
397.19 98.123
397.36 98.093
397.54 98.066
397.72 98.042
397.89 98.02
398.07 98.001
398.25 97.986
398.42 97.973
398.6 97.964
398.78 97.957
398.95 97.952
399.13 97.951
399.31 97.952
399.48 97.956
399.66 97.964
399.84 97.976
400.01 97.99
400.19 98.006
400.37 98.024
400.55 98.043
400.72 98.065
400.9 98.089
401.08 98.113
401.25 98.138
401.43 98.161
401.61 98.184
401.78 98.206
401.96 98.227
402.14 98.247
402.31 98.266
402.49 98.285
402.67 98.302
402.84 98.317
403.02 98.332
403.2 98.345
403.37 98.357
403.55 98.367
403.73 98.375
403.91 98.383
404.08 98.391
404.26 98.397
404.44 98.403
404.61 98.407
404.79 98.409
404.97 98.409
405.14 98.406
405.32 98.402
405.5 98.397
405.67 98.392
405.85 98.385
406.03 98.378
406.2 98.371
406.38 98.363
406.56 98.354
406.73 98.345
406.91 98.334
407.09 98.323
407.26 98.311
407.44 98.298
407.62 98.286
407.8 98.274
407.97 98.262
408.15 98.251
408.33 98.241
408.5 98.232
408.68 98.225
408.86 98.22
409.03 98.217
409.21 98.216
409.39 98.218
409.56 98.223
409.74 98.231
409.92 98.243
410.09 98.258
410.27 98.277
410.45 98.299
410.62 98.323
410.8 98.348
410.98 98.376
411.15 98.403
411.33 98.432
411.51 98.461
411.69 98.492
411.86 98.526
412.04 98.559
412.22 98.592
412.39 98.625
412.57 98.657
412.75 98.688
412.92 98.718
413.1 98.746
413.28 98.772
413.45 98.799
413.63 98.826
413.81 98.852
413.98 98.878
414.16 98.905
414.34 98.93
414.51 98.953
414.69 98.975
414.87 98.995
415.04 99.015
415.22 99.034
415.4 99.05
415.58 99.064
415.75 99.076
415.93 99.088
416.11 99.097
416.28 99.105
416.46 99.113
416.64 99.119
416.81 99.125
416.99 99.129
417.17 99.134
417.34 99.137
417.52 99.141
417.7 99.143
417.87 99.144
418.05 99.143
418.23 99.141
418.4 99.14
418.58 99.138
418.76 99.134
418.93 99.129
419.11 99.123
419.29 99.116
419.47 99.107
419.64 99.095
419.82 99.081
420 99.066
420.17 99.049
420.35 99.031
420.53 99.011
420.7 98.991
420.88 98.97
421.06 98.95
421.23 98.929
421.41 98.907
421.59 98.884
421.76 98.862
421.94 98.837
422.12 98.81
422.29 98.782
422.47 98.753
422.65 98.723
422.82 98.691
423 98.658
423.18 98.627
423.36 98.597
423.53 98.568
423.71 98.541
423.89 98.514
424.06 98.488
424.24 98.464
424.42 98.441
424.59 98.42
424.77 98.401
424.95 98.383
425.12 98.367
425.3 98.354
425.48 98.344
425.65 98.336
425.83 98.332
426.01 98.33
426.18 98.332
426.36 98.337
426.54 98.345
426.71 98.356
426.89 98.37
427.07 98.385
427.25 98.403
427.42 98.422
427.6 98.443
427.78 98.465
427.95 98.486
428.13 98.508
428.31 98.53
428.48 98.553
428.66 98.576
428.84 98.598
429.01 98.621
429.19 98.642
429.37 98.664
429.54 98.685
429.72 98.705
429.9 98.724
430.07 98.743
430.25 98.76
430.43 98.777
430.6 98.793
430.78 98.808
430.96 98.821
431.14 98.833
431.31 98.844
431.49 98.853
431.67 98.862
431.84 98.87
432.02 98.877
432.2 98.885
432.37 98.891
432.55 98.896
432.73 98.9
432.9 98.902
433.08 98.904
433.26 98.905
433.43 98.905
433.61 98.904
433.79 98.901
433.96 98.898
434.14 98.893
434.32 98.886
434.49 98.879
434.67 98.87
434.85 98.86
435.03 98.848
435.2 98.836
435.38 98.823
435.56 98.807
435.73 98.791
435.91 98.772
436.09 98.75
436.26 98.728
436.44 98.704
436.62 98.681
436.79 98.658
436.97 98.635
437.15 98.612
437.32 98.589
437.5 98.566
437.68 98.544
437.85 98.521
438.03 98.499
438.21 98.478
438.38 98.456
438.56 98.435
438.74 98.414
438.92 98.395
439.09 98.376
439.27 98.358
439.45 98.339
439.62 98.322
439.8 98.306
439.98 98.292
440.15 98.279
440.33 98.268
440.51 98.258
440.68 98.249
440.86 98.242
441.04 98.235
441.21 98.232
441.39 98.23
441.57 98.23
441.74 98.232
441.92 98.236
442.1 98.241
442.27 98.249
442.45 98.257
442.63 98.268
442.81 98.28
442.98 98.294
443.16 98.31
443.34 98.325
443.51 98.341
443.69 98.359
443.87 98.377
444.04 98.395
444.22 98.415
444.4 98.434
444.57 98.454
444.75 98.473
444.93 98.493
445.1 98.512
445.28 98.531
445.46 98.549
445.63 98.566
445.81 98.581
445.99 98.596
446.16 98.61
446.34 98.624
446.52 98.637
446.7 98.649
446.87 98.661
447.05 98.671
447.23 98.682
447.4 98.692
447.58 98.702
447.76 98.711
447.93 98.719
448.11 98.727
448.29 98.735
448.46 98.742
448.64 98.749
448.82 98.754
448.99 98.759
449.17 98.763
449.35 98.766
449.52 98.769
449.7 98.771
449.88 98.772
450.06 98.772
450.23 98.771
450.41 98.771
450.59 98.769
450.76 98.766
450.94 98.763
451.12 98.76
451.29 98.756
451.47 98.751
451.65 98.746
451.82 98.74
452 98.733
452.18 98.726
452.35 98.718
452.53 98.71
452.71 98.702
452.88 98.693
453.06 98.684
453.24 98.675
453.41 98.664
453.59 98.654
453.77 98.643
453.95 98.631
454.12 98.618
454.3 98.604
454.48 98.591
454.65 98.577
454.83 98.564
455.01 98.551
455.18 98.537
455.36 98.523
455.54 98.508
455.71 98.493
455.89 98.479
456.07 98.465
456.24 98.452
456.42 98.439
456.6 98.425
456.77 98.411
456.95 98.399
457.13 98.386
457.3 98.373
457.48 98.361
457.66 98.35
457.84 98.339
458.01 98.329
458.19 98.32
458.37 98.311
458.54 98.302
458.72 98.293
458.9 98.284
459.07 98.276
459.25 98.268
459.43 98.261
459.6 98.256
459.78 98.253
459.96 98.251
460.13 98.249
460.31 98.248
460.49 98.248
460.66 98.249
460.84 98.25
461.02 98.251
461.19 98.254
461.37 98.258
461.55 98.263
461.73 98.27
461.9 98.277
462.08 98.285
462.26 98.294
462.43 98.302
462.61 98.31
462.79 98.319
462.96 98.33
463.14 98.341
463.32 98.352
463.49 98.365
463.67 98.378
463.85 98.393
464.02 98.408
464.2 98.423
464.38 98.438
464.55 98.453
464.73 98.468
464.91 98.483
465.08 98.498
465.26 98.512
465.44 98.527
465.62 98.542
465.79 98.556
465.97 98.57
466.15 98.586
466.32 98.601
466.5 98.615
466.68 98.63
466.85 98.644
467.03 98.658
467.21 98.672
467.38 98.686
467.56 98.7
467.74 98.712
467.91 98.725
468.09 98.737
468.27 98.749
468.44 98.761
468.62 98.772
468.8 98.784
468.97 98.794
469.15 98.804
469.33 98.815
469.51 98.824
469.68 98.833
469.86 98.843
470.04 98.852
470.21 98.861
470.39 98.869
470.57 98.877
470.74 98.885
470.92 98.892
471.1 98.899
471.27 98.905
471.45 98.91
471.63 98.916
471.8 98.922
471.98 98.928
472.16 98.933
472.33 98.938
472.51 98.942
472.69 98.945
472.86 98.947
473.04 98.948
473.22 98.949
473.4 98.95
473.57 98.949
473.75 98.948
473.93 98.947
474.1 98.946
474.28 98.945
474.46 98.944
474.63 98.941
474.81 98.939
474.99 98.936
475.16 98.932
475.34 98.928
475.52 98.924
475.69 98.92
475.87 98.915
476.05 98.91
476.22 98.905
476.4 98.9
476.58 98.893
476.75 98.885
476.93 98.876
477.11 98.866
477.29 98.857
477.46 98.846
477.64 98.835
477.82 98.824
477.99 98.812
478.17 98.801
478.35 98.79
478.52 98.777
478.7 98.764
478.88 98.75
479.05 98.736
479.23 98.722
479.41 98.707
479.58 98.692
479.76 98.676
479.94 98.66
480.11 98.643
480.29 98.625
480.47 98.608
480.64 98.589
480.82 98.571
481 98.552
481.18 98.533
481.35 98.515
481.53 98.496
481.71 98.478
481.88 98.459
482.06 98.441
482.24 98.424
482.41 98.407
482.59 98.391
482.77 98.376
482.94 98.363
483.12 98.351
483.3 98.339
483.47 98.327
483.65 98.316
483.83 98.306
484 98.295
484.18 98.285
484.36 98.275
484.53 98.265
484.71 98.257
484.89 98.25
485.07 98.245
485.24 98.241
485.42 98.239
485.6 98.24
485.77 98.242
485.95 98.247
486.13 98.253
486.3 98.26
486.48 98.267
486.66 98.275
486.83 98.284
487.01 98.293
487.19 98.302
487.36 98.311
487.54 98.321
487.72 98.331
487.89 98.343
488.07 98.356
488.25 98.37
488.42 98.385
488.6 98.4
488.78 98.415
488.96 98.43
489.13 98.446
489.31 98.462
489.49 98.478
489.66 98.495
489.84 98.511
490.02 98.528
490.19 98.543
490.37 98.558
490.55 98.572
490.72 98.585
490.9 98.597
491.08 98.609
491.25 98.622
491.43 98.635
491.61 98.647
491.78 98.66
491.96 98.672
492.14 98.682
492.32 98.692
492.49 98.701
492.67 98.71
492.85 98.718
493.02 98.727
493.2 98.737
493.38 98.746
493.55 98.755
493.73 98.763
493.91 98.77
494.08 98.775
494.26 98.78
494.44 98.783
494.61 98.785
494.79 98.787
494.97 98.788
495.14 98.789
495.32 98.79
495.5 98.79
495.67 98.789
495.85 98.788
496.03 98.785
496.21 98.782
496.38 98.78
496.56 98.776
496.74 98.772
496.91 98.767
497.09 98.762
497.27 98.757
497.44 98.751
497.62 98.744
497.8 98.736
497.97 98.728
498.15 98.72
498.33 98.711
498.5 98.702
498.68 98.691
498.86 98.679
499.03 98.667
499.21 98.653
499.39 98.639
499.56 98.624
499.74 98.607
499.92 98.591
500.1 98.573
500.27 98.555
500.45 98.536
500.63 98.517
500.8 98.497
500.98 98.478
501.16 98.459
501.33 98.44
501.51 98.421
501.69 98.402
501.86 98.382
502.04 98.36
502.22 98.339
502.39 98.318
502.57 98.295
502.75 98.272
502.92 98.248
503.1 98.225
503.28 98.203
503.45 98.181
503.63 98.16
503.81 98.14
503.99 98.121
504.16 98.103
504.34 98.087
504.52 98.072
504.69 98.057
504.87 98.043
505.05 98.03
505.22 98.019
505.4 98.01
505.58 98.002
505.75 97.997
505.93 97.993
506.11 97.991
506.28 97.991
506.46 97.992
506.64 97.997
506.81 98.003
506.99 98.011
507.17 98.021
507.34 98.033
507.52 98.047
507.7 98.063
507.88 98.08
508.05 98.098
508.23 98.118
508.41 98.138
508.58 98.159
508.76 98.181
508.94 98.205
509.11 98.23
509.29 98.255
509.47 98.281
509.64 98.309
509.82 98.338
510 98.368
510.17 98.398
510.35 98.428
510.53 98.457
510.7 98.486
510.88 98.515
511.06 98.544
511.23 98.573
511.41 98.6
511.59 98.626
511.77 98.652
511.94 98.676
512.12 98.701
512.3 98.725
512.47 98.748
512.65 98.771
512.83 98.793
513 98.814
513.18 98.835
513.36 98.856
513.53 98.877
513.71 98.897
513.89 98.916
514.06 98.933
514.24 98.951
514.42 98.968
514.59 98.984
514.77 98.999
514.95 99.013
515.12 99.028
515.3 99.042
515.48 99.056
515.66 99.069
515.83 99.084
516.01 99.097
516.19 99.108
516.36 99.12
516.54 99.131
516.72 99.141
516.89 99.151
517.07 99.16
517.25 99.168
517.42 99.177
517.6 99.184
517.78 99.191
517.95 99.198
518.13 99.206
518.31 99.213
518.48 99.22
518.66 99.227
518.84 99.233
519.01 99.239
519.19 99.244
519.37 99.247
519.55 99.251
519.72 99.255
519.9 99.26
520.08 99.265
520.25 99.27
520.43 99.274
520.61 99.278
520.78 99.281
520.96 99.283
521.14 99.284
521.31 99.285
521.49 99.285
521.67 99.285
521.84 99.284
522.02 99.284
522.2 99.284
522.37 99.284
522.55 99.284
522.73 99.285
522.9 99.285
523.08 99.285
523.26 99.285
523.44 99.284
523.61 99.283
523.79 99.281
523.97 99.279
524.14 99.276
524.32 99.273
524.5 99.27
524.67 99.266
524.85 99.263
525.03 99.259
525.2 99.255
525.38 99.251
525.56 99.248
525.73 99.244
525.91 99.241
526.09 99.236
526.26 99.232
526.44 99.227
526.62 99.221
